category,text
POL,One bats for India and other ration card wali fields only for AamAadmiParty
POL,Trends for India twitttrendscom Gandhi Chale Gaye Baghdadi HAPPY BIRTHDAY HIMESH Mehbooba Mufti Kerala Congress MLA
POL,for United India Cong continues its divide &rule votebk politics Lingayat religion demand Shame Siddu! WakeUpHindu
POL,BJP /BSY for United India Cong continues its divide &rule votebk politics Lingayat religion demand Shame Siddu! WakeUpHindu
POL,Zeliang expands ministry
POL,'Kamal Haasan allying with DMK Times India
POL,Pub Sector Bank rprsnts almst credit major drivr India economy NPA riddn banks yet anothr gift Congress UPA
POL,Despite total control over India here's why Modi can't take BJP win for granted via economictimes
POL,Why don't India poor attack its rich more often? Because they believe they own politics says manujosephsan
POL,NCP Kerala President Uzhavoor Vijayan passes away Press Trust India ChukkuNews Chukkuvellam
POL,Rajmohan Gandhi reflects Gandhiji’s politics his relationships and the state the nation currently India -eas
POL,Time wear the heart the sleeves tune into StarSportsIndia cheer for our WomenInBlue the WWC17 final! Come India
POL,Friend who understands cricket asked about Sharif's chances Panamagate said MNS where India was when Ashwin got out
POL,Join SunnyLeone RannvijaySingha unveil the action Vivo presents SplitsvillaX today CatchTheMatch Vivo_ India
POL,BJP MLA wants law: very poor family doesn't keep cow
POL,next republic Did Congress *really* play role India freedom struggle? UnmissableSuperSeBhiUparExclusive
POL,Pakistan
POL,2014: RaGa will become India RaGa will become India RaGa will become India RaGa will become India
POL,InduSarkar The Congress leader warned that hurting the sentiments Congressmen will ultimately hurt PMModi
POL,There was tectonic shift the global image India the moment the Congress govt took over :Manisha Priyam RepublicExposesBofors
POL,IITs are being radicalized RSS shakhas operating all the IITs Professors tell students that only BJP patriotic
POL,EPS doing better job than OPS
POL,India Who Will Sit Next Palaniswami? Question Triggers Public Fight Between AIADMK Minister
POL,have never seen leader like Delhi ArvindKejriwal very focused nation building
POL,The youth
POL,Will take some time PDP's base Kmr and Jamaat stronghold
POL,Amit Shah: One day BJP will rule every state India Manohar Parrikar: what! For Goa
POL,the INC was right all along that the EVMs were rigged BJP Maharashtra! Now shouldn't this cause for extreme worry India
POL,Looking forward see you girls lift the cup and make India proud Bhaarrat maata jai virendersehwag IndianWomenCric BCCI imVkohli
POL,Today met with Sri Ramnath Kovind Honable Elected President India his Residence New Delhi with MP'S and TRS Leader
POL,Don't worry KKK
POL,Don't worry KKK
POL,leaked audio involving Israeli netanyahu reveals why narendramodi skipped Palestine when visited Israel
POL,Kerala Congress suspends MLA Vincent from party post after allegations sexual harassment news latest india
POL,Being largest party World
POL,narendramodi ji's MannKiBaat saves Crore revenue for All India Radio
POL,Agree all nationalists will join bjp joining Chinese Party India (Murderers)= CPI (M) going Abusers Anarchist Party(AAP)
POL,Agree all nationalists will join bjp joining Chinese Party India (Murderers)=CPI(M) going Abusers Anarchist Party(AAP)
POL,Dil raasta hamesha mushkil hota hai
POL,India need overs create History WWC17 M_Raj03 ImHarmanpreet ImSushVerma BCCIWomen AUThackeray meSonalee ShivSena
POL,The race CatchTheMatch begins min! Don't forget tune SplitsvillaX SunnyLeone RannvijaySingha Vivo_ India
POL,India Gandhi was India not Modi; Sam Manekshaw was Army Chief
POL,NCP disrupts State women commission president Vijaya Rahatkar's press conference Times India via timesofindia
POL,Maha_EVMScam Population explosion Muslim vote banks Congress win elections biggest scam India SV99999 iamwithmodi
POL,India Inc pay gap: CEOs earn average staff
POL,"Maharashtra: NCP gives Opposition's press conference miss ahead Assembly session India Today"""
POL,Maharashtra: NCP gives Opposition's press conference miss ahead Assembly session India Today
POL,The CPI units will organise protests dharnas throughout india from July support farmers
POL,Well played Team India M_Raj03 BCCIWomen Never mind loosing
POL,India and Also Maharatshtra lost faith Shiv Sena long back
POL,Maharashtra’s Opposition divided? Congress
POL,IndVsEng 'Twas ill fate nevertheless
POL,"About time Shiv Sena ends ties with BJP: Congress Yahoo India News"""
POL,Punjab chief minister capt_amarinder offers job DSP women's World Cup star ImHarmanpreet Harmanpreet Kaur India BCCIWomen
POL,Government trying hide its failure: AIMIM Chief asadowaisi Times India via TOICitiesNews
POL,TRUE
POL,HappyBirthday youth icon india Shri KTRTRS all the best for your future sir ktr Telangana telugu trs
POL,"Communist Party India CPI hold nationwide"" protests Monday support farmers CPI won just seat ""Nationwide"""""
POL,India July (ANI): The Samajwadi Party Monday demanded strict action against Bihar's Aurangabad District…
POL,Choose Muslim Prime Minister make India Corruption and Crime free: Kiran Yadav
POL,Congress
POL,NPF decides move court wake Zeliang39;s floor test win news india stock
POL,Saddened demise renowned scientist
POL,Saddened the demise Padma Vibhushan awardee former ISRO Chairman
POL,That's how know vaccination
POL,Has this happened any other state India Ruling party propped tacit Oppn support lke BJD ruleEnjoying total protcn since yrs
POL,Global India $3000 NCP Scholarship open eligible Griffith University students for travel
POL,Rajasthan has biggest example BJP dynasty politics: Sachin Pilot (The Times India Indian National
POL,Rajasthan has biggest example BJP's dynasty politics Sachin Pilot (The Times India Indian National
POL,National Defence Academy NDA Saplings planted Officers
POL,KanimozhiDMK They never dared this during Jayalalitha time DMK with Congress support has strong anti- India agenda
POL,This how will compete with China _DigitalIndia makeinindia BSNLCorporate rsprasad BSNL_MH manoharparrikar goacm TourismGoa
POL,NariShakti India have again made India Proud Congratulations WomenInBlue team for great performance M_Raj03 More power you!
POL,Under the current BJP govt
POL,Nobody openly supporting India against China Pak Shiv Sena chief UddhavThackeray
POL,Nobody openly supporting India against China Pak ShivSena chief UddhavThackeray
POL,Bofors Scam exposed after years; “How Congress Sold India Security” for thousands crores
POL,Shiv Sena chief Uddhav Thackeray said India had failed get international support its issues with Pak and China
POL,Inconsistent policies uncertainty gripping India Inc road tax justified?Center already compensating State!
POL,nitishkumar politics secularism the biggest causality his anticorruption crusade
POL,India National Samajwadi Party Left slam JNU for wanting Army tank campus
POL,India really prepared for war with its neighbours
POL,While Congress could win enough LokSabha seats form UPA govt
POL,stands for ‘Murder Democracy India Senior Congress leader Jairam Ramesh
POL,/?utm_source=IU7&utm_medium=CMP&utm_campaign=IndiaUnitedBofors Bofors Scam exposed after years; “How Congress Sold India Security” for thousands crores Must Read
POL,The samajwadiparty Monday urged Bihar nitishkumar take strict action against the official for his remarks
POL,"Keep chanting talkstalkstalks"" India WILL NOT talk, what will you do, JKNC_ abdullah_omar"
POL,Can NIA_ India and other agencies serve notice JKNC_ president and sitting for Srinagar Farooq Abdullah regarding this statement?
POL,Breaking least dead suicide blast near residence Lahore group claims responsibility yet
POL,WhyThesePotholes Won't address the issue now; Pothole deaths happen across India not just Mumbai: Shiv Sena Arvind Sawant
POL,India bearing consequences for pampering traitor Abdullahs who destroyed Kashmir Shame JKNC_
POL,Congress President Sonia Gandhi announced dharna the Parliament complex Tuesday protest the suspensions
POL,*Meghalaya Chief Minister Mukul Sangma launched MissionFootball Shillong India host Global Conference Cyber Space
POL,There are many tapes exposé TimesNow republic Congress crimes
POL,There are many tapes exposé TimesNow republic Congress crimes
POL,FYI: Hindu terror part Pak GHQ campaign against India But now seems like joint campaign Pakistan Congress SamjhautaSecretTape
POL,RSS more about centralised India than about responding local Hindu issues RSS uses local Hindu issues win elections
POL,Mata Kou Mummy Nahi Tou Kiya Aunty Kahougay Sambit Patara Nonsence Spokes Person BJP The Way Politics Shit Street India
POL,Congress and ecosystem India appears have been virtual ISI front SamjhautaSecretTape इनको हटाईए हमें लाईए
POL,Six Congress MPs suspended from five Lok Sabha sittings Goons Suspend them from country India will peace Agents Pakistan
POL,Where these ppl come from? Follow the money NIA_ India should keep tab these people
POL,Bofors case was was against the India today's revelations vindicate our stand: Sudhanshu Trivedi OpenBoforsBoxes
POL,Aanchal might NRI but trust me
POL,Mamata the Avatarini illegal Bangladeshis India wonder that TMC banks BDs votes Jharkhand polls -bank --gFW1qx6oViMaIRCiVF3V9Lhtml
POL,Congratulations me_locket mem Not only Bengal whole india also Eying Bengal Ready support yoy Eradicate Atrocity TMC
POL,There religion Hinduism have only lineages are sampradayas Untouchability came from British and almost vanished india
